Frame,Left Knee Angle,Right Knee Angle,Waist X,Waist Y,Waist Z
0,179.17523318081885,179.38025024267276,0.5074123442173004,0.6347421705722809,-7.702037692070007e-06
1,179.22045154820003,178.75691736818166,0.5071523636579514,0.6297289133071899,-5.405396223068237e-06
2,179.11283409883796,179.26129007664187,0.506323516368866,0.6236870288848877,8.769566193223e-06
3,179.20898829963022,179.20033971288592,0.5056408643722534,0.6215915083885193,3.066577482968569e-05
4,179.66795839178502,178.89924203092775,0.5054380595684052,0.6218642890453339,3.872020170092583e-05
5,179.6742501986229,178.5551585620149,0.5047273337841034,0.6225760579109192,3.0194176360964775e-05
6,179.6939895316157,178.27542435508477,0.5047661662101746,0.6203453540802002,2.7200672775506973e-05
7,179.924180974256,178.2272916503106,0.5051624327898026,0.6151790022850037,3.064499469473958e-05
8,179.89428311853695,177.96607904182116,0.5051806569099426,0.616002768278122,2.042669802904129e-05
9,179.89871502484687,177.26846792401602,0.5051859766244888,0.6178334057331085,3.187917172908783e-06
10,179.98854869708748,176.72273230906774,0.5053644776344299,0.6274235248565674,-1.0566320270299911e-05
11,179.9779289119546,176.79743651200525,0.505368784070015,0.6270980834960938,-6.938353180885315e-06
12,179.7848953546024,177.95023429931604,0.5053771138191223,0.6204015910625458,7.01146200299263e-06
13,179.8519638198687,177.76909662748957,0.5058582723140717,0.6143341064453125,2.584489993751049e-05
14,179.67711219015587,177.48083740584107,0.506069153547287,0.6149362623691559,3.005238249897957e-05
15,179.24407302952062,177.44575448978773,0.5060410648584366,0.6180562078952789,3.143865615129471e-05
16,178.74548544473708,177.57011675543518,0.5064363777637482,0.615315169095993,2.993724774569273e-05
17,178.63116433265122,177.28392358838965,0.5069760680198669,0.614334911108017,3.740517422556877e-05
18,178.68729119081,176.62601508403662,0.5072934180498123,0.6174194514751434,8.329283446073532e-06
19,178.7711911161126,175.48901887403608,0.5076690912246704,0.6219912171363831,-4.286877810955048e-06
20,178.96575291161565,175.1234163069848,0.5078388899564743,0.629918783903122,-1.9455328583717346e-05
21,179.03698458056343,175.2902293336748,0.5078474879264832,0.6288416981697083,-8.419156074523926e-06
22,178.89941163733025,176.5983144786654,0.5080250948667526,0.6187397837638855,1.1336058378219604e-05
23,178.90049874192815,177.23935386901866,0.5080012530088425,0.6150198578834534,2.7907895855605602e-05
24,179.15829155719968,177.49055127573124,0.5078682005405426,0.6159133613109589,2.5715678930282593e-05
25,179.69823514583288,177.47901917483307,0.5078376829624176,0.6196490228176117,3.0510127544403076e-05
26,179.40957126234977,177.56747256617479,0.508604496717453,0.6175027191638947,4.231836646795273e-05
27,179.29769840892396,177.29273969959812,0.5090383589267731,0.6146447360515594,4.663769141188823e-05
28,179.47046784860953,177.0654462688689,0.5097395181655884,0.6157632768154144,3.008916974067688e-05
29,179.67887958806327,177.08457647967168,0.5102211833000183,0.6207234561443329,1.5674158930778503e-05
30,179.58160240753924,177.44026338618607,0.5103175640106201,0.6271523833274841,9.508803486824036e-06
31,179.57866374207651,177.65831016948601,0.5102914869785309,0.6267636716365814,4.875008016824722e-06
32,179.60443555927833,178.2932267029394,0.5102714151144028,0.6201587021350861,3.2600946724414825e-05
33,179.6319173039748,178.27817198759803,0.5101610720157623,0.6191383302211761,4.832830745726824e-05
34,179.49654759419886,178.77949590405467,0.508712038397789,0.6214118301868439,4.8605259507894516e-05
35,179.14846957733775,179.0790485128768,0.5075628906488419,0.6234156787395477,4.7585926949977875e-05
36,178.93165231900122,179.16242448795307,0.5075805485248566,0.6197951138019562,4.6710483729839325e-05
37,177.27859637124092,179.12992594089945,0.5076574385166168,0.6181777715682983,5.658343434333801e-05
38,177.46201569556186,178.78897900655372,0.5076425522565842,0.6194385886192322,4.506380901148077e-05
39,176.8799933884992,179.62330700479785,0.5075880885124207,0.6262208819389343,2.7243630029261112e-05
40,177.06162796181783,179.34601062349714,0.5074052810668945,0.6309868693351746,1.4062505215406418e-05
41,177.2272887284614,179.16787017734043,0.5070390701293945,0.6285426318645477,1.324602635577321e-05
42,177.09042639702255,178.88102266660394,0.5066580772399902,0.6213633418083191,2.1464191377162933e-05
43,176.2232014791587,178.95471164921182,0.5065349340438843,0.6180614829063416,2.704467624425888e-05
44,176.10581908847323,178.70138328649017,0.5059171468019485,0.6182934045791626,1.0139308869838715e-05
45,176.65193160339018,178.73182904780788,0.5055930614471436,0.6236883997917175,1.620594412088394e-05
46,176.8349774005984,178.8376430257159,0.5056834071874619,0.6194175183773041,2.1688640117645264e-05
47,177.22685993190058,179.0031270995973,0.5061863511800766,0.615955114364624,4.6321190893650055e-05
48,177.9323766332185,179.123037305956,0.506642073392868,0.6156663298606873,3.790156915783882e-05
49,178.44315769113578,179.6227627136097,0.5072339177131653,0.6184682846069336,1.992343459278345e-05
50,178.45235693181687,179.95215780845535,0.5075136423110962,0.6292765438556671,7.042894139885902e-06
51,178.80087547101192,179.4105714473183,0.5075151920318604,0.6270072758197784,9.319279342889786e-06
52,178.80236931891656,179.64140139442023,0.5076649039983749,0.6197209656238556,4.42584278061986e-05
53,179.07168806422004,179.46985153632139,0.5076869875192642,0.6157028377056122,4.415289731696248e-05
54,179.6448514211292,178.7854387155188,0.5076505243778229,0.6163209974765778,4.658522084355354e-05
55,179.77487591827088,178.8841285642111,0.5076489746570587,0.6205045580863953,3.52528877556324e-05
56,179.75540308940174,178.8334477042985,0.5082568228244781,0.6170315742492676,3.3736927434802055e-05
57,179.86055017723032,178.4516320706936,0.5089829862117767,0.6102633476257324,3.7041434552520514e-05
58,179.84884889324798,177.70536026643097,0.509813129901886,0.6108086705207825,3.6385608837008476e-05
59,179.6767727264814,176.48347769445823,0.5101669132709503,0.617268443107605,1.840386539697647e-05
60,179.6248104973781,175.02735908404327,0.5103777647018433,0.6273763179779053,4.386529326438904e-06
61,179.300107536942,175.24223225503042,0.5103489458560944,0.6261219382286072,1.2103933840990067e-05
62,179.517532301975,176.15706870593738,0.5100216567516327,0.6188661456108093,2.6262132450938225e-05
63,179.6686122778982,176.76689130829251,0.509465754032135,0.6145331263542175,3.433073288761079e-05
64,179.71525058247997,176.93340878115606,0.5089285969734192,0.6159109771251678,4.2635248973965645e-05
65,179.50081812143608,177.27940910837796,0.5079138427972794,0.6236998736858368,4.156259819865227e-05
66,179.28912860123904,177.6838896693234,0.5079445242881775,0.6224928498268127,4.537939094007015e-05
67,179.23585083786566,177.97523972415354,0.5080683082342148,0.6141137480735779,5.542906001210213e-05
68,179.1057711200053,177.29440404294797,0.508634015917778,0.6131655275821686,4.28701750934124e-05
69,179.07783830042024,176.7961158414241,0.5088035762310028,0.6161615550518036,1.8675345927476883e-05
70,179.25944757955108,176.2983330923064,0.5087956190109253,0.6266014277935028,4.1280873119831085e-06
71,179.4667180218126,176.6102706120384,0.5087874233722687,0.6257680058479309,5.266629159450531e-06
72,179.48039183069164,177.30795448574597,0.5086816251277924,0.6192555129528046,1.6104429960250854e-05
73,179.35139364023078,177.59975406030753,0.5086808204650879,0.6129375696182251,4.274665843695402e-05
74,179.2342402377787,177.91787709863124,0.5086641013622284,0.6125288009643555,5.113426595926285e-05
75,178.58399254746493,177.94911896887047,0.5083684325218201,0.6225916147232056,4.219193942844868e-05
76,178.48804236264127,178.01341512570949,0.5085627734661102,0.6207624077796936,4.637986421585083e-05
77,178.53143551504695,178.20361976795613,0.5092500746250153,0.612509548664093,6.299442611634731e-05
78,177.8652085967644,177.9122574827012,0.5099713206291199,0.6118879616260529,3.476301208138466e-05
79,178.71209603258416,177.5223139007623,0.5101633220911026,0.6139852404594421,2.435920760035515e-05
80,179.1057633855316,176.70285551017105,0.5114371478557587,0.6264192163944244,1.4565419405698776e-05
81,179.4192256078725,176.44700754629085,0.5114027410745621,0.6251167058944702,1.2515578418970108e-05
82,179.64938106273866,177.38237944884975,0.5114946514368057,0.6190487444400787,7.905066013336182e-06
83,179.7224304973404,179.21844876700925,0.5120378136634827,0.6152720153331757,2.4111359380185604e-05
84,179.97177028416056,179.83343660131993,0.5124174356460571,0.6150017082691193,4.1297636926174164e-05
85,179.56110173782676,179.46461287255954,0.5123993754386902,0.6187769174575806,3.694905899465084e-05
86,179.48904454430644,179.53209112696132,0.5124503076076508,0.6167842149734497,4.0772370994091034e-05
87,179.7334292084724,179.13960114589597,0.5124598741531372,0.6127878427505493,5.678646266460419e-05
88,179.7882703596734,178.31023966093935,0.5124394744634628,0.6125953197479248,4.130718298256397e-05
89,179.3724657769857,177.85356701943107,0.5122255980968475,0.6161436140537262,2.346094697713852e-05
90,179.30923031620773,177.84140170129902,0.511973187327385,0.6242144107818604,7.689930498600006e-06
91,179.45454936608658,177.6953248806618,0.5116533935070038,0.6231779754161835,5.715992301702499e-06
92,179.91557484531373,178.3092984961169,0.5102496147155762,0.6195804476737976,7.296912372112274e-07
93,179.39836245489178,179.2716227714642,0.5083895921707153,0.6167313754558563,2.225697971880436e-05
94,178.88169963905395,179.7577618839139,0.507186695933342,0.6171406507492065,2.0240899175405502e-05
95,178.85053694075646,179.99097477553562,0.5057659149169922,0.6218931674957275,2.0452309399843216e-05
96,178.77696619178428,179.8336581058556,0.5056090652942657,0.6208387315273285,2.3191329091787338e-05
97,177.96663272469817,179.91855180779663,0.5057493150234222,0.6157941520214081,2.298690378665924e-05
98,177.96242504771786,179.71644978063813,0.5058602392673492,0.6138669848442078,3.7589576095342636e-05
99,178.06358796457548,179.89456906868432,0.5060303062200546,0.6167953014373779,2.1592815755866468e-05
100,178.0593110870203,179.2643080285765,0.5057004243135452,0.6259170174598694,1.7707468941807747e-05
101,178.24057752438094,179.36401133818384,0.5043999552726746,0.624757319688797,1.440045889467001e-05
102,178.58478584624504,179.61854676937122,0.5037321895360947,0.6195214986801147,5.2711693570017815e-06
103,178.6779025246686,179.65428770025827,0.5029294490814209,0.6149398386478424,2.7539674192667007e-05
104,178.6583515279131,179.78282747709108,0.5019429326057434,0.6169465780258179,3.2510142773389816e-05
105,179.86671040809685,179.95559585386536,0.5001211911439896,0.6205130517482758,3.3935531973838806e-05
106,178.2562225699022,178.8926487002115,0.5003038644790649,0.6182855069637299,2.907589077949524e-05
107,178.98407100204136,178.7845567724601,0.5005711019039154,0.6130781769752502,3.5891542211174965e-05
108,179.90255488491508,178.6594415545592,0.5006958097219467,0.6129033863544464,2.7377856895327568e-05
109,179.75908360600758,178.26142654615165,0.5009143054485321,0.6166614592075348,1.4943303540349007e-05
110,179.53378258051112,177.76260782250253,0.5008123219013214,0.623520702123642,1.4724209904670715e-05
111,179.57902905911916,177.27269003626108,0.5009080767631531,0.621977686882019,1.649465411901474e-05
112,179.58740591042465,177.86908432684794,0.5009550750255585,0.6144799590110779,3.378232941031456e-05
113,179.80888915133733,178.11253855667297,0.5007854998111725,0.6128100156784058,5.498237442225218e-05
114,179.825490204317,178.26523071965934,0.5006898939609528,0.6146695911884308,3.812951035797596e-05
115,179.59680813122975,178.3687605604729,0.5005199462175369,0.6173251271247864,2.1919608116149902e-05
116,179.69844575521515,178.40703530213878,0.5010013431310654,0.6153400242328644,2.6594381779432297e-05
117,179.69043546296405,178.28889016541942,0.5017895400524139,0.6118356287479401,2.967938780784607e-05
118,179.63462563585935,177.32000289674167,0.5019428580999374,0.6119709610939026,2.186466008424759e-05
119,179.5921874283866,176.738378121337,0.5020341873168945,0.6190344989299774,1.0303687304258347e-05
120,179.99837089171007,177.22749596107965,0.5020352602005005,0.6257255971431732,7.115304470062256e-06
121,179.8965504545311,177.59566830735787,0.5015834718942642,0.6253887712955475,8.184462785720825e-06
122,179.7011493762289,178.23684962168008,0.5012238174676895,0.6168974041938782,1.6004196368157864e-05
123,179.52022315930722,178.46771369620748,0.5011802762746811,0.6159698069095612,2.551727811805904e-05
124,178.77710894600037,178.44193737012858,0.5005428940057755,0.618868499994278,2.3863976821303368e-05
125,178.24656682216968,178.47609574275054,0.5001014173030853,0.6223995089530945,3.3025629818439484e-05
126,178.65117676850582,178.70651403731912,0.50006403028965,0.6183963418006897,2.720882184803486e-05
127,178.89967222463838,179.26778598841275,0.500153198838234,0.611724853515625,2.715294249355793e-05
128,179.319026501892,179.4475324345865,0.5006844252347946,0.6119464039802551,2.9670773074030876e-05
129,179.41810844117413,179.44251580729699,0.5014683455228806,0.618872880935669,1.560966484248638e-05
130,179.6052740489906,179.29589623700238,0.5015837252140045,0.6242289543151855,3.618188202381134e-07
131,179.6606039657877,179.23356731155164,0.5014378130435944,0.6213083863258362,1.0272487998008728e-06
132,179.7159572458184,178.612557919027,0.501437246799469,0.6134947240352631,2.3635802790522575e-05
133,179.6934500711142,178.37479600243492,0.5014284700155258,0.6138615608215332,3.649186692200601e-05
134,179.03642018828177,178.1297434770307,0.501427948474884,0.6169878840446472,3.105646464973688e-05
135,179.08042298725613,178.2405215026896,0.5012528896331787,0.6178050637245178,3.912416286766529e-05
136,179.63733633817708,178.42885346020728,0.5015995651483536,0.6117687225341797,3.6111101508140564e-05
137,178.70511244406546,178.45614317444227,0.5017080307006836,0.6080425083637238,5.0619448302313685e-05
138,178.11385111217177,178.25773904190288,0.5016129165887833,0.608601450920105,3.739690873771906e-05
139,177.8361842196823,178.28602678746904,0.50127874314785,0.6201851963996887,2.1106447093188763e-05
140,177.93675474354262,179.4463673739944,0.5009544938802719,0.6263154447078705,1.7840880900621414e-05
141,178.2597274492388,179.92186495804737,0.5008582770824432,0.6214259266853333,2.0909355953335762e-05
142,178.51257245284017,179.7100914319593,0.5000528395175934,0.6152827441692352,4.3285341234877706e-05
143,178.17011708863828,179.7331501071656,0.49843764305114746,0.6127933859825134,6.398814730346203e-05
144,178.15792367007816,179.7806038076948,0.49772536754608154,0.6150214076042175,5.981186404824257e-05
145,178.36182415790518,179.71552293738068,0.4972384124994278,0.6179673075675964,4.407716915011406e-05
146,177.88491832197988,179.7043253878779,0.4972156584262848,0.613776445388794,5.329609848558903e-05
147,179.21862199481225,179.25029163540174,0.4972373843193054,0.6080103516578674,6.171467248350382e-05
148,179.63816857097567,177.96704641011124,0.4973132759332657,0.6085555851459503,5.071423947811127e-05
149,179.79963953903007,177.8260275034584,0.49737395346164703,0.6131719350814819,4.5770313590765e-05
150,179.96275971979202,178.55147733350918,0.4977138042449951,0.6232137084007263,3.854278475046158e-05
151,179.97895442422572,178.3352676924022,0.4978169798851013,0.6226966679096222,5.031190812587738e-05
152,179.3420374573957,179.0055373933068,0.49783287942409515,0.6158819794654846,4.461314529180527e-05
153,179.13561324080914,178.61624053204733,0.49785879254341125,0.6141940057277679,4.3236883357167244e-05
154,179.96258386276898,178.26921983996706,0.4980960935354233,0.6166859865188599,4.549170262180269e-05
155,178.84874597175062,177.99574464985736,0.4982150048017502,0.6210984587669373,5.2633811719715595e-05
156,179.11881708635906,178.44551864444557,0.49879902601242065,0.6179213523864746,5.32250851392746e-05
157,179.28172121570887,178.7879153955066,0.4999076575040817,0.6133474707603455,5.487911403179169e-05
158,178.75262498976306,178.12978926239836,0.5016005784273148,0.6130625009536743,6.167590618133545e-05
159,178.80870733659577,177.65770416304625,0.5022355616092682,0.6152932047843933,4.6302564442157745e-05
160,179.1336016186676,177.52605608945046,0.5027955323457718,0.6245611011981964,3.378605470061302e-05
161,179.41524260066544,177.7855182364309,0.5028474181890488,0.6221669912338257,3.754300996661186e-05
162,179.5577925340162,178.67452275483527,0.5032316297292709,0.6127145886421204,3.3171381801366806e-05
163,179.81282163973904,178.76329037177402,0.5035816878080368,0.6102059185504913,3.7440797314047813e-05
164,179.7727509724923,178.55525873838118,0.5043273568153381,0.6108281016349792,5.160000000614673e-05
165,179.46861592494935,178.52534298358435,0.5042750984430313,0.6182765364646912,5.470798350870609e-05
166,179.08526861984663,178.139094845138,0.5052380263805389,0.6160900890827179,6.41972292214632e-05
167,179.1375052225339,177.74718596302802,0.505725771188736,0.6113710999488831,6.265146657824516e-05
168,178.70660217688982,176.9875681834289,0.5071219503879547,0.6114583909511566,4.5439694076776505e-05
169,179.0986301393936,176.80151673013046,0.5076313018798828,0.6144424080848694,3.727758303284645e-05
170,179.67125623768044,176.52262663033088,0.5080861151218414,0.6243610978126526,2.6918016374111176e-05
171,179.20349572620282,176.62334793775238,0.5084379613399506,0.6211162507534027,2.2697728127241135e-05
172,179.361229924222,178.16448315239262,0.5083346217870712,0.6107955574989319,2.8790906071662903e-05
173,179.29489869733808,178.5920484185596,0.5082777440547943,0.6096425652503967,4.0975166484713554e-05
174,179.4196767712483,179.234043563142,0.5082908272743225,0.6117720007896423,5.057314410805702e-05
175,179.15538427541594,179.17193089919212,0.5085660964250565,0.6189160943031311,4.457577597349882e-05
176,178.73178064766185,178.50478050760387,0.5095478892326355,0.6185233891010284,4.312233068048954e-05
177,178.80413175609448,178.27540710693353,0.5098636746406555,0.6086297333240509,5.520129343494773e-05
178,178.73987512599476,177.83134022449622,0.5101234465837479,0.6085621416568756,3.822939470410347e-05
179,178.74051722908254,177.22639734253337,0.510121688246727,0.6126928627490997,3.0580442398786545e-05
180,179.0253874887824,175.93468440261861,0.5100915133953094,0.6207808256149292,1.4742836356163025e-05
181,179.05755759843206,175.81839562762238,0.50993412733078,0.6201607584953308,1.3224780559539795e-05
182,179.13378255543378,176.59202854078802,0.5099112540483475,0.6129319965839386,2.4013686925172806e-05
183,179.12690553204558,177.36448031906804,0.5098909437656403,0.6112972795963287,3.6560697481036186e-05
184,179.0140018312863,178.10173096862624,0.5098616480827332,0.6114762723445892,6.439234130084515e-05
185,179.14892293390716,177.9662507261302,0.509509414434433,0.6169269979000092,5.182507447898388e-05
186,178.99901776640576,177.96949225478983,0.509573832154274,0.6146282851696014,5.106651224195957e-05
187,179.59532251546884,177.98550310538994,0.5095712542533875,0.609888881444931,5.631414387607947e-05
188,179.47506781212718,176.86943117600157,0.5100014805793762,0.6108165681362152,4.910444840788841e-05
189,179.66112320434917,176.29561834253462,0.5100000202655792,0.6163550913333893,2.904701977968216e-05
190,179.78059172235714,174.68927309617408,0.510017067193985,0.6226263642311096,1.5121884644031525e-05
191,179.31904319197892,175.14884840577898,0.5099355727434158,0.6213091313838959,1.284899190068245e-05
192,179.46084000945015,176.23475582193313,0.5098977535963058,0.6102882623672485,1.3444572687149048e-05
193,179.90765426537504,177.53501491320637,0.5098460614681244,0.6103681325912476,2.6452704332768917e-05
194,179.80559676500482,178.5355684952137,0.5092872232198715,0.6105742156505585,3.66245221812278e-05
195,179.87613522162573,178.6530856591458,0.5092900693416595,0.6163396835327148,3.671296872198582e-05
196,179.75756393394417,178.49624126369943,0.509873166680336,0.6147303283214569,2.902909182012081e-05
197,179.64256446862964,178.04820001913666,0.5105920732021332,0.607733428478241,1.5958212316036224e-05
198,179.29417302927519,177.46796228036908,0.5113035589456558,0.6076006889343262,9.797047823667526e-06
199,179.2231564569375,176.44239388897822,0.5115833878517151,0.6132161021232605,-9.601935744285583e-06
200,179.54407557036043,175.60346531756983,0.5117441117763519,0.6186449527740479,-1.3948418200016022e-05
201,179.9248752017496,176.04736851846084,0.512094259262085,0.6185110807418823,-3.2400712370872498e-06
202,179.81077141822973,176.892403037373,0.512475311756134,0.6104420125484467,-1.1444091796875e-05
203,179.99317263060962,176.90607044079167,0.5125931948423386,0.6103985607624054,5.72623685002327e-06
204,179.57500825509837,176.60138610130042,0.5128351002931595,0.6132029592990875,1.0006129741668701e-05
205,179.20042967663494,176.5372806518251,0.5129270851612091,0.6161045134067535,1.7145415768027306e-05
206,179.0291889335598,176.4130147188172,0.513596773147583,0.6145557463169098,2.192240208387375e-05
207,178.93390476706787,175.9953066934401,0.5148091167211533,0.6069987118244171,1.8650665879249573e-05
208,179.31569679666788,175.86551221839915,0.5155949890613556,0.6079556047916412,9.652692824602127e-06
209,178.99865579024274,175.41084598961763,0.5165403038263321,0.6211867034435272,-3.466382622718811e-06
210,179.57305116400858,174.9868717720347,0.5165161490440369,0.6225600838661194,-6.8694353103637695e-06
211,179.59123313648846,175.00976932988274,0.5163625180721283,0.6214779615402222,-2.9550865292549133e-06
212,179.79991051489,176.1774752918999,0.5155773609876633,0.6149104833602905,1.8349848687648773e-05
213,179.74130738772362,176.54156035410261,0.5150018334388733,0.6125732958316803,3.4635188058018684e-05
214,179.5465860496214,176.79664547798254,0.5135113894939423,0.615623414516449,3.145224036416039e-05
215,178.67610678762586,176.86418832007166,0.5129300653934479,0.6165148913860321,3.812977229245007e-05
216,178.36385994480472,176.91742401092483,0.5128775089979172,0.6152060031890869,4.0670569433132187e-05
217,178.35726483934673,176.59103398017157,0.5128003656864166,0.6108233332633972,5.9813057305291295e-05
218,179.18544726258813,175.26325218454545,0.5119505226612091,0.6108678877353668,4.332629032433033e-05
219,179.41527458708927,172.29184872759578,0.5110578536987305,0.6244724094867706,1.2609176337718964e-05
220,179.57159071890996,172.4086039157206,0.5103643089532852,0.6266698837280273,2.7427449822425842e-06
221,179.87775029140303,174.5441032416257,0.5082956552505493,0.6251091063022614,6.692949682474136e-06
222,179.45495901977384,176.69539966055643,0.5064659714698792,0.620001882314682,-1.962762326002121e-06
